,DocID,Tweet,Username,Date,Hashtags,Likes,Retweets,Url
574,doc_575,huge impact presser potu aftermath hurricaneian florida amp impend destruct along coast southcarolina feder amp local rescu amp recoveri effort fore fema uscg firstrespond amputil worker 33 state amp dc job 1,TraceyC_online,Fri Sep 30 18:10:36 +0000 2022,"['HurricaneIan', 'Florida', 'SouthCarolina', 'FirstResponders']",0,0,https://twitter.com/TraceyC_online/status/1575911002658705408
575,doc_576,peopl trade car boat citi charleston dozen street flood low counti atlnewsfirst hurricaneian ian,AdamMurphyTV,Fri Sep 30 18:10:35 +0000 2022,"['HurricaneIan', 'Ian']",4,0,https://twitter.com/AdamMurphyTV/status/1575910996140359681
576,doc_577,hurricaneian ucf smu move game wednesday chargeon espn2 orlando florida,fbscout_florida,Fri Sep 30 18:10:34 +0000 2022,"['HurricaneIan', 'UCF', 'SMU', 'ChargeOn', 'ESPN2', 'Orlando', 'Florida']",2,3,https://twitter.com/fbscout_florida/status/1575910991342501889
577,doc_578,thought go volusiasheriff mcsoflorida berkcosheriff rcsd anyon els affect hurricaneian officialopl reelzchannel onpatrol opliv,LibiKeisler,Fri Sep 30 18:10:14 +0000 2022,"['HurricaneIan', 'OnPatrolLIVE', 'OPLive']",3,0,https://twitter.com/LibiKeisler/status/1575910911310991360
578,doc_579,publix openedhurricaneian capecor publix seabim,seabim,Fri Sep 30 18:10:14 +0000 2022,"['HurricaneIan', 'CapeCoral', 'Publix', 'Seabim']",4,1,https://twitter.com/seabim/status/1575910907984723978
579,doc_580,incred sharp cutoff cloud shield hurricaneian south indi new whiteland ryanhallyal,wordsofmoss,Fri Sep 30 18:10:13 +0000 2022,"['HurricaneIan', 'indy']",0,0,https://twitter.com/wordsofmoss/status/1575910905581387810
580,doc_581,drive across state miami food truck monster burger help wck serv 1000 meal famili cape coral yesterday hurricaneian damag major home amp power water mani first hot meal sinc storm chefsforflorida,WCKitchen,Fri Sep 30 18:10:13 +0000 2022,"['HurricaneIan', 'ChefsForFlorida']",219,51,https://twitter.com/WCKitchen/status/1575910903425695745
581,doc_582,nw south caroliniansfollow state emerg advisoriesamp rememb turn around drownstat emerg for carolina scemdsc dept tran scdotpressnhcatlanticfemaredcrosshurricaneian hurricanequest ianhttpstcovronbdajgh,JCTrevino9,Fri Sep 30 18:10:12 +0000 2022,"['HurricaneIan', 'hurricanequestions', 'Ian']",1,0,https://twitter.com/JCTrevino9/status/1575910899634032640
582,doc_583,clean properti hurricaneian could danger take necessari precaut like wear long pant glove boot stay damag structur amp steer clear down power line danger amp may still electrifi,citizens_fla,Fri Sep 30 18:10:11 +0000 2022,['HurricaneIan'],0,0,https://twitter.com/citizens_fla/status/1575910895288565775
583,doc_584,join fox support redcross relief effort help peopl affect hurricaneian,FOX13News,Fri Sep 30 18:10:03 +0000 2022,['HurricaneIan'],2,1,https://twitter.com/FOX13News/status/1575910861767589888
584,doc_585,ian photo flood home washedout road broken power pole bloomberg show u damag hurricaneianhttpstco7hw9gh5gg6,DBSchenkerUSA,Fri Sep 30 18:10:02 +0000 2022,['HurricaneIan'],0,0,https://twitter.com/DBSchenkerUSA/status/1575910859381129240
585,doc_586,florida lowincom homeless resid expect evacu face hurricaneian govern provid bu train motto america devil take hindmost accur devil take poorhttpstcogifuze1xmn,Andre__Damon,Fri Sep 30 18:10:02 +0000 2022,['hurricaneIan'],4,0,https://twitter.com/Andre__Damon/status/1575910858017755136
586,doc_587,shame airbnb refund stay histor catastroph hurrican hit area declar major disast area way get flight ga greedi airbnb hurricaneian,istherepizzamar,Fri Sep 30 18:10:01 +0000 2022,"['airbnb', 'HurricaneIan']",1,0,https://twitter.com/istherepizzamar/status/1575910856155893760
587,doc_588,disasterprepared train expert author haskel moor say save phone emerg commun two trusti flashlight minimum advic emerg read blog,MAGLITE,Fri Sep 30 18:10:01 +0000 2022,"['maglite', 'flashlite', 'hurricaneian']",2,1,https://twitter.com/MAGLITE/status/1575910855274905614
588,doc_589,got learn putt everi conditionjomezpro hurricaneian,BmbDaBombDOTcom,Fri Sep 30 18:10:01 +0000 2022,['HurricaneIan'],1,0,https://twitter.com/BmbDaBombDOTcom/status/1575910854570127361
589,doc_590,feel valu apart complex care enough waiv late fee till 1010 never mind fact idea even safe go back u lost life place go back work hurricaneian fortmyer,Michael_5trange,Fri Sep 30 18:10:01 +0000 2022,"['HurricaneIan', 'FortMyers']",0,0,https://twitter.com/Michael_5trange/status/1575910854037340161
590,doc_591,podcast morn brew trevor noah leav daili show iowan pitch hurricaneianhttpstcofk1rltvjsh,LAZER1033,Fri Sep 30 18:10:00 +0000 2022,['HurricaneIan'],0,0,https://twitter.com/LAZER1033/status/1575910850044362752
591,doc_592,wind water realli kick myrtl beach truck rock hurricaneian jamiearnoldwmbf andrewwmbf,THutch93,Fri Sep 30 18:09:55 +0000 2022,['HurricaneIan'],2,1,https://twitter.com/THutch93/status/1575910831413374976
592,doc_593,market enginu cathi rock support sponsorship sale wmfeorlando shelter place volusia ian read stori weather storm 16th floor hurricaneianhttpstcoykqw6pcgca,MarketEnginuity,Fri Sep 30 18:09:51 +0000 2022,['hurricaneian'],1,1,https://twitter.com/MarketEnginuity/status/1575910814174920715
593,doc_594,hope pier stay upright right northcarolina ian ncwx tropicswx hurricaneian avalonpi,CarolynnePries1,Fri Sep 30 18:09:50 +0000 2022,"['NorthCarolina', 'Ian', 'ncwx', 'tropicswx', 'HurricaneIan', 'Avalonpier']",0,0,https://twitter.com/CarolynnePries1/status/1575910810945216513
594,doc_595,hurricaneian head toward charleston south carolina,StrangeDave70,Fri Sep 30 18:09:50 +0000 2022,['HurricaneIan'],0,0,https://twitter.com/StrangeDave70/status/1575910807992688640
595,doc_596,grt8t hurricaneian remind trump he gone resurfac,Grt8T,Fri Sep 30 18:09:49 +0000 2022,['HurricaneIan'],0,0,https://twitter.com/Grt8T/status/1575910806146801665
596,doc_597,biden came talk hurricaneian realli take shot putin know joebiden realli want deescal tension putin right probabl blown pipelin coupl day ago,TheRealDM77,Fri Sep 30 18:09:45 +0000 2022,"['Biden', 'HurricaneIan', 'Putin', 'Pipeline']",0,0,https://twitter.com/TheRealDM77/status/1575910785846738944
597,doc_598,come get lung right weed plug cannabiscommun kissimme davenport orlando orlandoplug hurricaneian florida miami,gasman3051,Fri Sep 30 18:09:44 +0000 2022,"['weed', 'plug', 'CannabisCommunity', 'Kissimmee', 'davenport', 'Orlando', 'orlandoplug', 'HurricaneIan', 'Florida', 'miami']",0,0,https://twitter.com/gasman3051/status/1575910783644356608
598,doc_599,skittl patch amp sanibel enjoy catico fridayafternoon furri thank everyon purr thought messag concern u hurricaneian big guy recov ill huge paw hugz catsoftwittt,SkittlesFriends,Fri Sep 30 18:09:43 +0000 2022,"['FridayAfternoon', 'HurricaneIan', 'CatsofTwittter']",19,2,https://twitter.com/SkittlesFriends/status/1575910780372852736
599,doc_600,hurricaneian ucf smu move game wednesday chargeon espn2 orlando florida,UCF_FanNation,Fri Sep 30 18:09:36 +0000 2022,"['HurricaneIan', 'UCF', 'SMU', 'ChargeOn', 'ESPN2', 'Orlando', 'Florida']",1,1,https://twitter.com/UCF_FanNation/status/1575910749817692160
600,doc_601,hurrican ian latest14 peopl confirm dead 23 million without powerthousand trap homesjoin fox support redcross relief effort help peopl affect hurricaneian,MarioFOXLA,Fri Sep 30 18:09:36 +0000 2022,['HurricaneIan'],3,3,https://twitter.com/MarioFOXLA/status/1575910748219285504
601,doc_602,help tampa bay resid aftermath hurricaneian tampabay tampa hurrican relief florida floridahurrican,NYCommTrust,Fri Sep 30 18:09:36 +0000 2022,"['HurricaneIan', 'TampaBay', 'Tampa', 'Hurricane', 'relief', 'Florida', 'floridahurricane']",0,0,https://twitter.com/NYCommTrust/status/1575910748072554496
602,doc_603,sad socialsm kept cuba infrastructur entir economi decrepit decad cuban havana bang pot protest dayslong blackout hurricaneian via yahoo,PoliticalTom,Fri Sep 30 18:09:30 +0000 2022,"['Socialsm', 'Cuba', 'HurricaneIan']",0,0,https://twitter.com/PoliticalTom/status/1575910725541068801
603,doc_604,thank friend support time next vbot saturday octob 1 1030 bbb tampabay biggertogeth,BBBS_TampaBay,Fri Sep 30 18:09:23 +0000 2022,"['HurricaneIan', 'BBBS', 'TampaBay', 'BiggerTogether']",0,0,https://twitter.com/BBBS_TampaBay/status/1575910697396932609
604,doc_605,watch femabrief hurricaneian respons recoveri effort live ian,69News,Fri Sep 30 18:09:22 +0000 2022,"['WATCH', 'HurricaneIan', 'Ian']",0,0,https://twitter.com/69News/status/1575910690434564110
605,doc_606,drive safe cape coral hurricaneian,CapeCoralDaily,Fri Sep 30 18:09:18 +0000 2022,['HurricaneIan'],0,0,https://twitter.com/CapeCoralDaily/status/1575910675733688320
606,doc_607,rain pour power flicker internet gust wind shake tini hous hurricaneian,davidbkennard,Fri Sep 30 18:09:14 +0000 2022,['HurricaneIan'],1,0,https://twitter.com/davidbkennard/status/1575910656234074112
607,doc_608,everyon work night day save peopl aftermath hurricaneian peopl rescu sanibel bokeelia thank everyon work search rescu effortsi never look footbal field sameteamsouth,EdMathews5,Fri Sep 30 18:09:07 +0000 2022,"['HurricaneIan', 'TeamSouth']",11,4,https://twitter.com/EdMathews5/status/1575910626915889152
608,doc_609,239 rain far today chadbourn davisinst hurricaneian ncwx nopow crew scene dukeenergystorm,johnmmblake,Fri Sep 30 18:09:06 +0000 2022,"['HurricaneIan', 'ncwx', 'nopower']",0,0,https://twitter.com/johnmmblake/status/1575910624709992448
609,doc_610,tree fell outsid hotel charleston roof hotel next rip well hurricaneian,willy_lowry,Fri Sep 30 18:09:03 +0000 2022,"['Charleston', 'hurricaneian']",2,0,https://twitter.com/willy_lowry/status/1575910611208355875
610,doc_611,thought resid florida impact hurricaneian learn storm respons along tip affect sever weather,StateFarmLatino,Fri Sep 30 18:09:01 +0000 2022,['HurricaneIan'],0,0,https://twitter.com/StateFarmLatino/status/1575910603495030793
611,doc_612,new episod avail nowpodcast podcastandchil ian ghostadventur ghostadventuresdevilsden travelchanneldiscoveryplu hurricaneian paranorm weird friday fridayfeel drunk newepisod dahmernetflix ufotwitt podnat,room2008ent,Fri Sep 30 18:09:00 +0000 2022,"['podcast', 'PodcastAndChill', 'Ian', 'GhostAdventures', 'GhostAdventuresDevilsDen', 'travelchannel', 'HurricaneIan', 'paranormal', 'weird', 'friday', 'FridayFeeling', 'drunk', 'newepisode', 'DahmerNetflix', 'ufotwitter', 'Podnation']",1,1,https://twitter.com/room2008ent/status/1575910598176436225
612,doc_613,guycodesfinest power go go hurricaneian right,l0nglivedae,Fri Sep 30 18:08:59 +0000 2022,['HurricaneIan'],0,0,https://twitter.com/l0nglivedae/status/1575910593252495365
613,doc_614,roof blown hotel charleston south carolina hurricaneian,JBLongmore,Fri Sep 30 18:08:58 +0000 2022,['HurricaneIan'],2,1,https://twitter.com/JBLongmore/status/1575910590685773825
614,doc_615,parent water suit could resist throw walk flood neighborhood hurricaneian orlando,JeannieOrtega,Fri Sep 30 18:08:52 +0000 2022,['HurricaneIan'],1,0,https://twitter.com/JeannieOrtega/status/1575910564873789440
615,doc_616,ian scene panic insid icu roof portcharlott hospit cave patient safe evacu thank tireless effort staffhurrican hurricaneian carolina florida fawcetthospit viral climat flwx weatherveeemillion,Earth42morrow,Fri Sep 30 18:08:52 +0000 2022,"['Ian', 'PortCharlotte', 'Hospital', 'Hurricane', 'HurricaneIan', 'Carolinas', 'Florida', 'FawcettHospital', 'Viral', 'Climate', 'FLwx', 'weather']",2,1,https://twitter.com/Earth42morrow/status/1575910563892240384
616,doc_617,appreci around clock coverag hurricaneian offer remind puertorico devast 2 week ago hurricanefiona also cat 4 receiv almost coverag american citizen deserv care attent support,MarraBGad,Fri Sep 30 18:08:52 +0000 2022,"['HurricaneIan', 'PuertoRico', 'hurricanefiona']",3,1,https://twitter.com/MarraBGad/status/1575910563812560896
617,doc_618,watchjust least 12 dead hurrican ian floridaand number expect risehttpstcoxzprc8yrhehurricaneian ianhurrican hurricanian hurricanefiona hellojimtob florida miami cuba keywest ian,NFT_Dreaming,Fri Sep 30 18:08:47 +0000 2022,"['HurricaneIan', 'IanHurricane', 'HurricanIan', 'HurricaneFiona', 'HelloJimtober', 'Florida', 'miami', 'Cuba', 'KeyWest', 'Ian']",0,0,https://twitter.com/NFT_Dreaming/status/1575910543059132417
618,doc_619,much better overprepar hurrican underpreparedhurricaneian hurrican hurricanian,alexandre_lores,Fri Sep 30 18:08:42 +0000 2022,"['HurricaneIan', 'Hurricane', 'HurricanIan']",0,0,https://twitter.com/alexandre_lores/status/1575910522327044096
619,doc_620,learn today weekend georgia port activ result hurrican ian ship hurricaneian,Dunavant_LTL,Fri Sep 30 18:08:35 +0000 2022,"['Georgia', 'logistics', 'shipping', 'HurricaneIan']",0,0,https://twitter.com/Dunavant_LTL/status/1575910493969080320
620,doc_621,ryanhallyal west ashley south carolina ian hurricaneian,FreeSpeech2290,Fri Sep 30 18:08:35 +0000 2022,"['Ian', 'HurricaneIan']",0,0,https://twitter.com/FreeSpeech2290/status/1575910493251944459
621,doc_622,kind vehicl road hurricaneian charlestonsc,SarahJuno,Fri Sep 30 18:08:30 +0000 2022,"['HurricaneIan', 'Charlestonsc']",3,0,https://twitter.com/SarahJuno/status/1575910475111407616
622,doc_623,worldanimalnew anoth heroic act time man save strand cat surround flood water hurricaneian hit florida donat wckitchen ground serv much need meal,PublicAccessPod,Fri Sep 30 18:08:30 +0000 2022,"['HurricaneIan', 'Florida']",0,0,https://twitter.com/PublicAccessPod/status/1575910471626067968
623,doc_624,az gt flif would like donat item cloth toiletri shoe individu wrap snack water etc let know hurricaneian,StephMichele27,Fri Sep 30 18:08:28 +0000 2022,['HurricaneIan'],0,0,https://twitter.com/StephMichele27/status/1575910466760474624
624,doc_625,mani peopl need feder fund due hurricaneian hard ignor gop republican whole beg talk aboutpost outrag social medium post potu joebiden spend need disgustingvoteblu,WillResistAdmin,Fri Sep 30 18:08:28 +0000 2022,"['HurricaneIan', 'VoteBlue']",1,2,https://twitter.com/WillResistAdmin/status/1575910466651492352
625,doc_626,kinder morgan restart tampa termin oper thursday night buckey chevron amp motiva facil also return servic pt canaver close taft amp orlando fuel termin offlin like return saturday hurricaneian fuel suppli ga,OPISDeannaH,Fri Sep 30 18:08:28 +0000 2022,"['Tampa', 'terminal', 'Taft', 'Orlando', 'HurricaneIan', 'fuel', 'supply', 'gas']",1,0,https://twitter.com/OPISDeannaH/status/1575910464982503424
626,doc_627,definit worst thing seen life lifelong floridianth water rooftop coast guard rescu swimmer swim could identifi appear human remainshttpstcown0pcj2vci hurricaneian,JohnMoralesTV,Fri Sep 30 18:08:24 +0000 2022,['HurricaneIan'],35,11,https://twitter.com/JohnMoralesTV/status/1575910448540663858
627,doc_628,surviv hurrican ian visit redbubbleshop design cloth amp home decorgo hurricaneian hurricaneianupd hurricaneian hurrican hurrican hurricaneseason floridahurrican floridastorm orlandofl tampa fortmey,ForYourCart,Fri Sep 30 18:08:23 +0000 2022,"['redbubbleshop', 'HurricaneIan', 'HurricaneIanupdate', 'Hurricane_Ian', 'Hurricane', 'hurricanes', 'HurricaneSeason', 'floridahurricane', 'FloridaStorm', 'orlandofl', 'Tampa', 'FortMeyers']",0,1,https://twitter.com/ForYourCart/status/1575910443193110530
628,doc_629,tmobil tmobilehelp hurricaneian cellphoneserviceout 40 hour sinc storm batter 32180 still power cellular servicesign data low slow beauti day outsid get issu resolv,Thomas_Buckner,Fri Sep 30 18:08:20 +0000 2022,"['HurricaneIan', 'CellphoneServiceOut']",1,0,https://twitter.com/Thomas_Buckner/status/1575910429657702400
629,doc_630,watchmyrtl beach live camera hurrican ian approacheshttpstcomzz8n34opshurricaneian ianhurrican hurricanian hurricanefiona hellojimtob florida miami cuba keywest ian,cloud_wax,Fri Sep 30 18:08:13 +0000 2022,"['HurricaneIan', 'IanHurricane', 'HurricanIan', 'HurricaneFiona', 'HelloJimtober', 'Florida', 'miami', 'Cuba', 'KeyWest', 'Ian']",2,1,https://twitter.com/cloud_wax/status/1575910404034768896
630,doc_631,sanibel island webcam last imag took websit frighten still shot sanibelstrong sanibelisland hurricaneian,8efea343e3dc477,Fri Sep 30 18:08:12 +0000 2022,"['SanibelStrong', 'sanibelisland', 'HurricaneIan']",1,0,https://twitter.com/8efea343e3dc477/status/1575910399635263489
631,doc_632,donaldjtrumpjr maga believ climatechang politic folk trump woukd grift scam anyway let u real trump care hurricaneian victim care russian victim well climatechang victim,realgjohnson5,Fri Sep 30 18:08:11 +0000 2022,"['MAGA', 'climatechange', 'HurricaneIan', 'climatechange']",0,0,https://twitter.com/realgjohnson5/status/1575910393767133184
632,doc_633,watchmyrtl beach live camera hurrican ian approacheshttpstcoz3frwberzshurricaneian ianhurrican hurricanian hurricanefiona hellojimtob florida miami cuba keywest ian,NFT_Dreaming,Fri Sep 30 18:08:05 +0000 2022,"['HurricaneIan', 'IanHurricane', 'HurricanIan', 'HurricaneFiona', 'HelloJimtober', 'Florida', 'miami', 'Cuba', 'KeyWest', 'Ian']",0,0,https://twitter.com/NFT_Dreaming/status/1575910370447089664
633,doc_634,hurrican ian ian hurricaneian hurricanian huracan huracanian hurrican,cesarharamillo,Fri Sep 30 18:08:03 +0000 2022,"['Ian', 'HurricaneIan', 'HurricanIan', 'Huracan', 'HuracanIan', 'Hurricane']",1,0,https://twitter.com/cesarharamillo/status/1575910361298968576
634,doc_635,prayer go peopl florida time great need hope hurricaneian also stuck rondesanti,Thor_2000,Fri Sep 30 18:08:03 +0000 2022,"['HurricaneIan', 'RonDeSantis']",1,1,https://twitter.com/Thor_2000/status/1575910358664912897
635,doc_636,hurricaneian make landfal south carolina categori 1 hurrican,AlecSilvaWX,Fri Sep 30 18:08:02 +0000 2022,['HurricaneIan'],0,0,https://twitter.com/AlecSilvaWX/status/1575910357293764608
636,doc_637,creekmoos moos crack u also fun pawrent upstat sc cloud strong wind right stay safe dogsoftwitt fren doglov hurricaneian,budmax50,Fri Sep 30 18:08:00 +0000 2022,"['dogsoftwitter', 'frens', 'DogLover', 'HurricaneIan']",1,0,https://twitter.com/budmax50/status/1575910347378413568
637,doc_638,deputi resum handl call part counti continu urg everyon stay insid hurricaneian,ChasCoSheriff,Fri Sep 30 18:07:55 +0000 2022,['HurricaneIan'],2,1,https://twitter.com/ChasCoSheriff/status/1575910325966188544
638,doc_639,watchjust least 12 dead hurrican ian floridaand number expect risehttpstcopxvimmlznyhurricaneian ianhurrican hurricanian hurricanefiona hellojimtob florida miami cuba keywest ian,NFT_Promoter,Fri Sep 30 18:07:52 +0000 2022,"['HurricaneIan', 'IanHurricane', 'HurricanIan', 'HurricaneFiona', 'HelloJimtober', 'Florida', 'miami', 'Cuba', 'KeyWest', 'Ian']",0,0,https://twitter.com/NFT_Promoter/status/1575910315392483340
639,doc_640,hurrican ian hurricaneian,kadenfields8,Fri Sep 30 18:07:50 +0000 2022,['HurricaneIan'],2,0,https://twitter.com/kadenfields8/status/1575910304159977472
640,doc_641,maga traitor love spread fals inform blatant lie inspir master menac amp patholog liar trump corrupt sinist playbook use daili undermin democraci bidendeliversagain magaisov magatear trumpisacrimin hurricaneian,Earthplanet64,Fri Sep 30 18:07:50 +0000 2022,"['Maga', 'Trump', 'BidenDeliversAGAIN', 'MAGAIsOver', 'MAGATears', 'TrumpIsACriminal', 'HurricaneIan']",2,0,https://twitter.com/Earthplanet64/status/1575910303765667845
641,doc_642,hurricaneian matlacha pineisland bridg cgtnamerica,NitzaSoledad,Fri Sep 30 18:07:49 +0000 2022,"['HurricaneIan', 'Matlacha', 'PineIsland']",2,1,https://twitter.com/NitzaSoledad/status/1575910300527869964
642,doc_643,hi everyon well hurricaneian hit u real hard englewood florida power water amp lot damag could realli use gener anyon would like donat f ian fund would greatli appreci venmo tag jaysballgirl cashapp redheadedfish thank,Jays_ballgirl,Fri Sep 30 18:07:47 +0000 2022,['HurricaneIan'],3,0,https://twitter.com/Jays_ballgirl/status/1575910294269833216
643,doc_644,learn small twig make big nois fall roof offic new hous hurricaneian chswx,billcolrus,Fri Sep 30 18:07:43 +0000 2022,"['HurricaneIan', 'chswx']",0,0,https://twitter.com/billcolrus/status/1575910276175892480
644,doc_645,levi famili spent hour hide kitchen sink hurricaneian crash cuba safe home belong sever damag help peopl like levi tri recov pleas give ian,world_help,Fri Sep 30 18:07:43 +0000 2022,"['HurricaneIan', 'PrayForCuba', 'Ian']",0,0,https://twitter.com/world_help/status/1575910274703540225
645,doc_646,peak tide bad downtown charleston noon wentworth gadsden got lot deeper 201518 storm chswx hurricaneian,RoddyKnowles,Fri Sep 30 18:07:42 +0000 2022,"['chswx', 'HurricaneIan']",1,0,https://twitter.com/RoddyKnowles/status/1575910270701948928
646,doc_647,interest point discuss go forward build code state law chang tri mitig damag loss life result increas frequenc major hurrican landfal along conu hurricaneian,Craig_wx_T,Fri Sep 30 18:07:33 +0000 2022,['HurricaneIan'],0,0,https://twitter.com/Craig_wx_T/status/1575910232982970368
647,doc_648,hurrican ian categori 116 mile se georgetown south carolina wind speed 85 mph wind gust 105mph movement n 15 mphnw sandhil region north carolina tornado watch 1000pm friday heavi rain windshurricaneian northcarolina southcarolina,1DeepThinker7,Fri Sep 30 18:07:30 +0000 2022,"['HurricaneIan', 'NorthCarolina', 'SouthCarolina']",0,0,https://twitter.com/1DeepThinker7/status/1575910222438465536
648,doc_649,way anybodi helper heart help confid need rais fund address emerg region sort damag find way recov resili debramjacob thepattersonfdn hurricaneian funds4recoveri,McIlreavyP,Fri Sep 30 18:07:28 +0000 2022,"['HurricaneIan', 'Funds4Recovery']",0,0,https://twitter.com/McIlreavyP/status/1575910211935604737
649,doc_650,come overhim canther roomi home period donehim hurricaneian,yeellowteabbri,Fri Sep 30 18:07:27 +0000 2022,['hurricaneian'],0,0,https://twitter.com/yeellowteabbri/status/1575910210635714560
650,doc_651,still wet insid take lot trip dumpster today hurricaneian,afullerreporter,Fri Sep 30 18:07:24 +0000 2022,['HurricaneIan'],5,0,https://twitter.com/afullerreporter/status/1575910195699585024
651,doc_652,mut ila ion child pay well liber ho pital shttpstcohaccgu7kq news btcgod bb24 usa nyc bitcoin covid19 russiamagatgaynftsalito metaversemasksnuclearbidenaudioleaknato opirani ukrainewar nord streambob hurricaneian liber,CrebbsMaynard,Fri Sep 30 18:07:21 +0000 2022,"['news', 'BTC', 'God', 'bb24', 'USA', 'NYC', 'Bitcoin', 'COVID19', 'Russia', 'MAGAt', 'gay', 'NFTs', 'Metaverse', 'Nuclear', 'Biden', 'audioleak', 'NATO', 'OpIrani', 'UkraineWar', 'HurricaneIan']",0,0,https://twitter.com/CrebbsMaynard/status/1575910184794304513
652,doc_653,week jax thank dedic journalist keep commun updat safe throughout hurricaneian outstand work,karenmcallister,Fri Sep 30 18:07:18 +0000 2022,"['Jax', 'HurricaneIan']",1,0,https://twitter.com/karenmcallister/status/1575910170202456071
653,doc_654,final cell servic back happi report wife 2 dog 3 cat surviv storm evacu mid storm hous began flood made safe higher ground got long road ahead happi aliv hurricaneian,thepeaceondrugs,Fri Sep 30 18:07:16 +0000 2022,['HurricaneIan'],3,0,https://twitter.com/thepeaceondrugs/status/1575910161222619136
654,doc_655,scour flat roof busi se 47th terrac downtown capecor hurricaneian,MarkCBove,Fri Sep 30 18:07:14 +0000 2022,"['CapeCoral', 'HurricaneIan']",1,0,https://twitter.com/MarkCBove/status/1575910154532712448
655,doc_656,thank idiot jax bread milk hope save scurri tropic storm day hurricaneian,VermilionFrost,Fri Sep 30 18:07:12 +0000 2022,['HurricaneIan'],0,0,https://twitter.com/VermilionFrost/status/1575910147352072194
656,doc_657,fine powerrun water plenti water store hous minor damag hurricaneian floridastrong,mycrowgirl,Fri Sep 30 18:07:06 +0000 2022,"['HurricaneIan', 'FloridaStrong']",2,0,https://twitter.com/mycrowgirl/status/1575910120021962752
657,doc_658,humbl refuge traffick desanti florida ian turn toward nationalabortionban lindseygraham jurisdict southcarolina thestormcometh hurricaneian,bPositive_,Fri Sep 30 18:07:05 +0000 2022,"['DeSantis', 'Florida', 'Ian', 'NationalAbortionBan', 'LindseyGraham', 'SouthCarolina', 'TheStormCometh', 'HurricaneIan']",0,0,https://twitter.com/bPositive_/status/1575910115370115072
658,doc_659,2pm edt updat nhc hurricaneian exact center still coast technic landfal yet immin wind still 85mph slow movement aw rainfal amount charlestonsc way grandstrand scwx,natwxdesk,Fri Sep 30 18:07:05 +0000 2022,"['HurricaneIan', 'CharlestonSC', 'GrandStrand', 'SCwx']",4,0,https://twitter.com/natwxdesk/status/1575910114841739264
659,doc_660,imag properti coastal fm cape coral punta gorda sanibel captiva hurricaneian,HesseGabriella,Fri Sep 30 18:07:01 +0000 2022,['HurricaneIan'],0,0,https://twitter.com/HesseGabriella/status/1575910098093809664
660,doc_661,get thought hurricaneian come hang chat livestream everquest 16 pm et streamcast,TheVikingBeard1,Fri Sep 30 18:06:58 +0000 2022,"['HurricaneIan', 'livestreaming']",0,0,https://twitter.com/TheVikingBeard1/status/1575910088656592896
661,doc_662,cbsnew proof destruct alway easier faster construct hurricaneian,richboss_uk,Fri Sep 30 18:06:47 +0000 2022,['HurricaneIan'],0,0,https://twitter.com/richboss_uk/status/1575910040736714752
662,doc_663,cnbc hurrican ian strengthen storm take aim south carolina devast florida usa biden trump freedom liberti ian hurricaneian,OneLadyOneVote,Fri Sep 30 18:06:40 +0000 2022,"['USA', 'Biden', 'Trump', 'freedom', 'Liberty', 'Ian', 'HurricaneIan']",1,0,https://twitter.com/OneLadyOneVote/status/1575910013826220052
663,doc_664,homosassa ozello crystal river district restor time wrec 5 counti territori 988 member without power sinc yesterday wrec linemen restor total 19948 member way go linemen wreccoop hurricaneian thankalineman,WRECCoop,Fri Sep 30 18:06:38 +0000 2022,"['wreccoop', 'hurricaneian', 'thankalineman']",5,1,https://twitter.com/WRECCoop/status/1575910005102059520
664,doc_665,get hit hard hurricaneian south carloina hit u prayer,debbiespetfarm,Fri Sep 30 18:06:31 +0000 2022,['HurricaneIan'],3,0,https://twitter.com/debbiespetfarm/status/1575909976047902721
665,doc_666,get american home construct hurrican sort storm yet build home made wood plaster blown away secondwhatev happen use brick mortar like other hurricaneianhurricanefiona,UzoAnazodo,Fri Sep 30 18:06:31 +0000 2022,"['HurricaneIan', 'HurricaneFiona']",0,0,https://twitter.com/UzoAnazodo/status/1575909973892399105
666,doc_667,cloud hurricaneian made way medina pretti uniqu thing see know context situationohwx,MedinaWxCast,Fri Sep 30 18:06:29 +0000 2022,"['HurricaneIan', 'OHwx']",5,0,https://twitter.com/MedinaWxCast/status/1575909963998068736
667,doc_668,pleas join u support pray friend florida impact hurricaneian particularli summitswfl,churchplanting,Fri Sep 30 18:06:26 +0000 2022,['HurricaneIan'],0,0,https://twitter.com/churchplanting/status/1575909954787368962
668,doc_669,view south carolina hurricaneian blast coastlin via earthcam,dodgerman,Fri Sep 30 18:06:26 +0000 2022,['HurricaneIan'],0,0,https://twitter.com/dodgerman/status/1575909952111132672
669,doc_670,femahurricaneian tip know care individu disabl special medic need preregist assist new blog post twitter,EMS_Information,Fri Sep 30 18:06:24 +0000 2022,['HurricaneIan'],0,0,https://twitter.com/EMS_Information/status/1575909944641085440
670,doc_671,highli recommend chase dream best friend dream stand middl hurricaneian condit look said,jsmithwx,Fri Sep 30 18:06:24 +0000 2022,['HurricaneIan'],4,0,https://twitter.com/jsmithwx/status/1575909943143563264
671,doc_672,ian hit daufuski beaufort counti sheriff offic share imag damag daufuski island caus hurricaneian portion driftwood cottag lane wash due high surf broken watermain gtgtgt,WJCLNews,Fri Sep 30 18:06:24 +0000 2022,['HurricaneIan'],3,0,https://twitter.com/WJCLNews/status/1575909942971842569
